id,date,amount,category
5802,2023-05-27,299.73,Electronics
5803,2023-07-07,219.96,Electronics
5804,2023-02-09,65.17,Electronics
5805,2023-06-02,257.56,Clothing
5806,2023-01-10,260.51,Clothing
5807,2023-12-20,113.76,Electronics
5808,2023-09-13,352.5,Electronics
5809,2023-12-20,228.66,Home & Garden
5810,2023-02-20,413.42,Groceries
5811,2023-08-05,437.92,Electronics
5812,2023-08-27,181.23,Books
5813,2023-06-17,143.3,Electronics
5814,2023-11-23,385.69,Clothing
5815,2023-11-14,467.88,Clothing
5816,2023-04-22,228.57,Books
5817,2023-05-16,133.76,Books
5818,2023-10-04,175.58,Books
5819,2023-06-18,197.29,Home & Garden
5820,2023-03-14,133.09,Groceries
5821,2023-05-09,247.8,Home & Garden
5822,2023-02-11,125.94,Clothing
5823,2023-02-02,376.55,Clothing
5824,2023-01-11,119.07,Groceries
5825,2023-01-22,384.42,Clothing
5826,2023-04-30,211.64,Groceries
5827,2023-02-27,140.43,Clothing
5828,2023-02-15,215.69,Electronics
5829,2023-11-20,437.55,Clothing
5830,2023-07-17,238.82,Clothing
5831,2023-10-11,68.28,Clothing
5832,2023-08-07,314.02,Groceries
5833,2023-11-17,430.9,Clothing
5834,2023-01-04,399.29,Electronics
5835,2023-04-07,209.35,Home & Garden
5836,2023-02-10,124.13,Clothing
5837,2023-01-21,478.62,Books
5838,2023-09-28,326.76,Groceries
5839,2023-01-25,185.23,Clothing
5840,2023-11-20,223.86,Clothing
5841,2023-10-16,70.91,Home & Garden
5842,2023-11-26,92.31,Groceries
5843,2023-11-23,58.43,Groceries
5844,2023-03-09,141.33,Groceries
5845,2023-11-11,92.04,Home & Garden
5846,2023-01-04,145.55,Electronics
5847,2023-08-13,346.81,Books
5848,2023-04-19,326.04,Groceries
5849,2023-12-15,232.31,Clothing
5850,2023-08-31,472.42,Electronics
5851,2023-07-17,461.35,Clothing
5852,2023-01-02,286.04,Groceries
5853,2023-05-26,398.35,Electronics
5854,2023-07-10,94.58,Electronics
5855,2023-09-22,259.87,Electronics
5856,2023-11-26,348.32,Groceries
5857,2023-02-11,453.65,Groceries
5858,2023-01-25,69.77,Groceries
5859,2023-03-05,118.07,Electronics
5860,2023-03-13,443.85,Groceries
5861,2023-03-11,496.39,Clothing
5862,2023-04-14,224.0,Groceries
5863,2023-05-29,424.96,Electronics
5864,2023-11-20,471.6,Electronics
5865,2023-07-21,415.01,Clothing
5866,2023-12-13,277.58,Clothing
5867,2023-11-18,449.36,Groceries
5868,2023-06-18,252.4,Home & Garden
5869,2023-12-25,338.75,Groceries
5870,2023-11-29,72.04,Books
5871,2023-03-12,360.29,Home & Garden
5872,2023-12-07,284.42,Home & Garden
5873,2023-07-24,261.22,Home & Garden
5874,2023-12-09,498.05,Books
5875,2023-01-21,459.62,Electronics
5876,2023-04-20,259.89,Clothing
5877,2023-09-23,455.97,Home & Garden
5878,2023-07-07,336.76,Clothing
5879,2023-04-11,464.17,Home & Garden
5880,2023-05-12,190.2,Books
5881,2023-08-22,358.22,Clothing
5882,2023-03-05,258.3,Home & Garden
5883,2023-03-04,115.88,Books
5884,2023-10-12,406.2,Clothing
5885,2023-09-01,180.28,Electronics
5886,2023-01-14,59.6,Electronics
5887,2023-11-24,290.83,Clothing
5888,2023-04-26,138.88,Groceries
5889,2023-08-17,496.41,Home & Garden
5890,2023-04-20,451.75,Electronics
5891,2023-03-19,364.11,Clothing
5892,2023-10-07,323.0,Groceries
5893,2023-08-20,162.46,Electronics
5894,2023-07-07,150.72,Clothing
5895,2023-09-07,197.2,Clothing
5896,2023-04-29,129.59,Groceries
5897,2023-07-21,396.73,Home & Garden
5898,2023-08-20,86.08,Home & Garden
5899,2023-12-02,342.93,Home & Garden
5900,2023-01-12,451.83,Groceries
5901,2023-01-10,408.92,Groceries
5902,2023-11-15,268.38,Groceries
5903,2023-03-07,395.3,Home & Garden
5904,2023-08-07,469.81,Clothing
5905,2023-12-18,142.76,Groceries
5906,2023-11-01,248.16,Electronics
5907,2023-11-11,278.83,Electronics
5908,2023-03-17,358.57,Clothing
5909,2023-05-10,464.2,Groceries
5910,2023-05-02,221.01,Groceries
5911,2023-10-14,123.76,Books
5912,2023-08-25,342.21,Books
5913,2023-03-29,313.37,Groceries
5914,2023-10-04,267.55,Clothing
5915,2023-11-02,291.69,Clothing
5916,2023-11-17,293.89,Books
5917,2023-06-08,404.01,Books
5918,2023-12-25,187.01,Home & Garden
5919,2023-06-15,337.59,Clothing
5920,2023-10-06,285.14,Electronics
5921,2023-03-03,120.89,Home & Garden
5922,2023-10-26,256.43,Home & Garden
5923,2023-11-01,392.49,Clothing
5924,2023-04-16,203.06,Clothing
5925,2023-01-21,166.02,Electronics
5926,2023-07-13,120.76,Books
5927,2023-05-01,357.56,Electronics
5928,2023-01-31,495.61,Books
5929,2023-05-21,281.85,Books
5930,2023-11-09,207.9,Home & Garden
5931,2023-05-30,318.43,Books
5932,2023-07-17,130.21,Groceries
5933,2023-01-17,341.62,Electronics
5934,2023-02-13,229.63,Books
5935,2023-01-24,153.12,Home & Garden
5936,2023-06-18,344.33,Electronics
5937,2023-10-23,203.26,Clothing
5938,2023-04-15,84.06,Books
5939,2023-10-22,461.14,Home & Garden
5940,2023-06-26,205.92,Electronics
5941,2023-05-18,305.23,Electronics
5942,2023-09-10,496.79,Books
5943,2023-08-25,86.66,Books
5944,2023-02-23,325.92,Books
5945,2023-09-12,54.84,Home & Garden
5946,2023-06-06,381.13,Home & Garden
5947,2023-02-05,161.42,Groceries
5948,2023-01-21,444.8,Electronics
5949,2023-09-20,160.08,Groceries
5950,2023-02-11,170.24,Books
5951,2023-08-06,85.45,Home & Garden
5952,2023-12-03,89.39,Home & Garden
5953,2023-08-27,175.18,Electronics
5954,2023-05-26,383.59,Groceries
5955,2023-04-22,381.61,Home & Garden
5956,2023-03-07,250.3,Electronics
5957,2023-03-31,460.7,Groceries
5958,2023-02-17,317.82,Home & Garden
5959,2023-12-09,256.35,Electronics
5960,2023-02-12,478.85,Home & Garden
5961,2023-05-31,96.88,Home & Garden
5962,2023-11-20,93.78,Clothing
5963,2023-05-28,110.94,Groceries
5964,2023-10-30,273.75,Groceries
5965,2023-10-13,230.22,Electronics
5966,2023-09-04,341.3,Home & Garden
5967,2023-11-21,364.06,Electronics
5968,2023-06-22,402.83,Books
5969,2023-09-18,81.44,Home & Garden
5970,2023-02-22,188.43,Home & Garden
5971,2023-11-17,330.98,Books
5972,2023-01-18,177.67,Clothing
5973,2023-05-26,294.04,Groceries
5974,2023-04-15,211.49,Clothing
5975,2023-10-02,204.98,Groceries
5976,2023-12-21,461.26,Books
5977,2023-11-11,129.23,Books
5978,2023-01-01,135.28,Home & Garden
5979,2023-04-30,57.32,Electronics
5980,2023-02-05,100.63,Books
5981,2023-10-09,121.08,Clothing
5982,2023-12-07,400.45,Electronics
5983,2023-04-04,153.02,Books
5984,2023-02-14,448.58,Clothing
5985,2023-08-19,357.38,Groceries
5986,2023-09-18,94.86,Books
5987,2023-07-18,377.05,Groceries
5988,2023-05-26,255.8,Groceries
5989,2023-08-10,407.9,Home & Garden
5990,2023-11-09,308.1,Clothing
5991,2023-09-30,236.34,Electronics
5992,2023-07-14,55.39,Home & Garden
5993,2023-03-20,66.23,Electronics
5994,2023-12-29,407.44,Groceries
5995,2023-06-27,72.23,Books
5996,2023-01-25,197.06,Home & Garden
5997,2023-11-22,117.48,Groceries
5998,2023-01-09,249.84,Groceries
5999,2023-07-20,400.4,Electronics
6000,2023-10-17,54.43,Electronics
6001,2023-03-11,325.0,Home & Garden
6002,2023-04-07,94.24,Books
6003,2023-09-14,385.96,Electronics
6004,2023-10-27,421.02,Books
6005,2023-09-20,159.31,Electronics
6006,2023-06-15,159.56,Books
6007,2023-12-15,308.86,Groceries
6008,2023-11-06,219.55,Books
6009,2023-01-30,429.76,Books
6010,2023-12-16,121.74,Books
6011,2023-05-01,75.83,Home & Garden
6012,2023-05-03,349.95,Books
6013,2023-08-18,138.79,Groceries
6014,2023-05-12,111.27,Home & Garden
6015,2023-03-16,362.03,Home & Garden
6016,2023-10-25,438.5,Home & Garden
6017,2023-04-07,397.98,Electronics
6018,2023-06-06,116.98,Groceries
6019,2023-09-28,308.88,Books
6020,2023-12-21,183.71,Clothing
6021,2023-11-15,90.79,Electronics
6022,2023-11-14,172.36,Home & Garden
6023,2023-12-24,248.03,Electronics
6024,2023-08-16,142.25,Books
6025,2023-11-20,404.92,Groceries
6026,2023-12-04,399.62,Clothing
6027,2023-11-14,160.24,Groceries
6028,2023-10-18,390.51,Groceries
6029,2023-04-09,203.13,Electronics
6030,2023-12-06,338.48,Home & Garden
6031,2023-03-17,300.37,Home & Garden
6032,2023-05-12,298.08,Electronics
6033,2023-04-24,137.32,Groceries
6034,2023-02-04,123.03,Home & Garden
6035,2023-07-31,267.68,Books
6036,2023-12-13,450.63,Clothing
6037,2023-07-20,71.62,Clothing
6038,2023-07-24,303.85,Books
6039,2023-04-17,67.0,Electronics
6040,2023-08-13,116.85,Clothing
6041,2023-06-27,128.07,Books
6042,2023-01-12,275.7,Home & Garden
6043,2023-04-15,481.48,Electronics
6044,2023-11-19,309.79,Home & Garden
6045,2023-08-29,476.61,Clothing
6046,2023-10-06,141.3,Books
6047,2023-07-16,154.76,Home & Garden
6048,2023-10-25,244.5,Electronics
6049,2023-10-26,215.32,Groceries
6050,2023-07-07,473.92,Groceries
6051,2023-11-13,407.43,Groceries
6052,2023-12-04,491.78,Home & Garden
6053,2023-12-26,246.16,Groceries
6054,2023-07-25,62.6,Electronics
6055,2023-04-06,74.43,Home & Garden
6056,2023-12-22,163.14,Books
6057,2023-01-04,208.8,Clothing
6058,2023-06-03,81.48,Home & Garden
6059,2023-11-04,303.02,Home & Garden
6060,2023-12-05,386.61,Electronics
6061,2023-04-19,299.71,Groceries
6062,2023-08-12,171.0,Home & Garden
6063,2023-04-21,394.49,Electronics
6064,2023-09-24,408.88,Clothing
6065,2023-11-30,212.7,Home & Garden
6066,2023-01-14,360.31,Groceries
6067,2023-11-18,393.51,Groceries
6068,2023-01-04,153.45,Electronics
6069,2023-05-21,110.3,Clothing
6070,2023-01-09,428.83,Groceries
6071,2023-09-24,276.25,Electronics
6072,2023-09-20,401.96,Home & Garden
6073,2023-11-05,223.38,Clothing
6074,2023-10-27,463.45,Clothing
6075,2023-05-30,335.67,Clothing
6076,2023-09-27,485.7,Home & Garden
6077,2023-11-24,146.6,Books
6078,2023-10-29,290.25,Home & Garden
6079,2023-01-29,125.05,Electronics
6080,2023-12-05,110.0,Groceries
6081,2023-11-14,361.18,Groceries
6082,2023-11-03,149.32,Home & Garden
6083,2023-01-16,408.04,Electronics
6084,2023-11-18,288.54,Groceries
6085,2023-04-20,426.99,Groceries
6086,2023-06-29,187.88,Books
6087,2023-10-09,302.44,Home & Garden
6088,2023-01-19,312.32,Home & Garden
6089,2023-02-09,156.54,Books
6090,2023-06-26,377.34,Groceries
6091,2023-10-29,362.27,Electronics
6092,2023-01-28,420.56,Clothing
6093,2023-02-14,298.33,Electronics
6094,2023-06-16,262.97,Electronics
6095,2023-08-30,191.82,Books
6096,2023-01-01,243.46,Electronics
6097,2023-05-18,316.12,Books
6098,2023-01-23,176.72,Electronics
6099,2023-11-22,278.47,Clothing
6100,2023-05-06,378.53,Groceries
6101,2023-11-23,247.11,Clothing
6102,2023-12-09,150.91,Electronics
6103,2023-11-18,248.07,Home & Garden
6104,2023-07-03,433.97,Clothing
6105,2023-06-09,305.15,Clothing
6106,2023-10-09,367.91,Home & Garden
6107,2023-11-24,139.06,Groceries
6108,2023-01-12,114.7,Groceries
6109,2023-07-05,144.79,Groceries
6110,2023-02-25,368.91,Home & Garden
6111,2023-10-01,444.44,Clothing
6112,2023-04-15,493.78,Electronics
6113,2023-09-14,444.86,Books
6114,2023-09-25,438.59,Electronics
6115,2023-02-06,394.87,Books
6116,2023-08-16,494.85,Home & Garden
6117,2023-07-25,77.26,Home & Garden
6118,2023-09-10,365.76,Home & Garden
6119,2023-09-22,385.29,Books
6120,2023-11-16,266.18,Clothing
6121,2023-08-06,483.65,Groceries
6122,2023-08-22,357.26,Electronics
6123,2023-01-10,269.46,Electronics
6124,2023-04-29,290.39,Groceries
6125,2023-03-26,445.65,Electronics
6126,2023-09-18,276.56,Home & Garden
6127,2023-02-09,321.12,Books
6128,2023-07-28,440.09,Books
6129,2023-08-27,314.84,Groceries
6130,2023-07-26,465.05,Clothing
6131,2023-08-04,173.73,Home & Garden
6132,2023-08-27,225.92,Home & Garden
6133,2023-11-05,106.08,Home & Garden
6134,2023-12-22,182.65,Electronics
6135,2023-05-04,315.37,Home & Garden
6136,2023-02-18,386.13,Electronics
6137,2023-10-14,128.37,Books
6138,2023-01-04,81.43,Electronics
6139,2023-01-11,273.83,Electronics
6140,2023-10-16,255.48,Groceries
6141,2023-05-30,259.74,Books
6142,2023-04-21,219.99,Electronics
6143,2023-12-20,72.49,Home & Garden
6144,2023-05-27,354.77,Clothing
6145,2023-08-14,115.38,Clothing
6146,2023-06-29,197.55,Groceries
6147,2023-07-24,429.18,Groceries
6148,2023-07-11,469.28,Books
6149,2023-02-22,102.68,Home & Garden
6150,2023-12-12,159.37,Books
6151,2023-06-29,449.64,Electronics
6152,2023-12-15,180.68,Groceries
6153,2023-06-19,82.25,Electronics
6154,2023-10-01,447.53,Clothing
6155,2023-11-12,226.88,Electronics
6156,2023-11-13,78.89,Electronics
6157,2023-01-14,125.74,Clothing
6158,2023-04-08,397.26,Clothing
6159,2023-10-06,282.34,Home & Garden
6160,2023-09-02,360.94,Groceries
6161,2023-12-11,333.34,Groceries
6162,2023-05-12,329.82,Home & Garden
6163,2023-06-09,146.67,Clothing
6164,2023-02-02,300.25,Books
6165,2023-06-27,184.48,Groceries
6166,2023-02-09,87.8,Home & Garden
6167,2023-08-27,294.14,Home & Garden
6168,2023-01-25,146.27,Home & Garden
6169,2023-12-07,494.25,Electronics
6170,2023-02-13,468.86,Electronics
6171,2023-12-28,118.3,Groceries
6172,2023-08-07,198.74,Books
6173,2023-08-08,70.77,Home & Garden
6174,2023-04-01,262.43,Electronics
6175,2023-12-20,87.29,Clothing
6176,2023-12-13,483.4,Electronics
6177,2023-06-09,322.42,Clothing
6178,2023-02-10,195.49,Books
6179,2023-08-12,218.55,Books
6180,2023-09-22,387.57,Home & Garden
6181,2023-06-14,347.65,Home & Garden
6182,2023-12-04,193.5,Books
6183,2023-12-17,449.42,Groceries
6184,2023-07-06,427.57,Electronics
6185,2023-10-13,85.0,Groceries
6186,2023-09-03,71.03,Clothing
6187,2023-07-28,419.37,Clothing
6188,2023-03-26,214.61,Electronics
6189,2023-05-17,56.07,Electronics
6190,2023-04-30,93.01,Electronics
6191,2023-10-20,426.41,Home & Garden
6192,2023-12-16,416.5,Groceries
6193,2023-07-07,381.03,Groceries
6194,2023-08-24,215.29,Home & Garden
6195,2023-04-19,164.36,Electronics
6196,2023-09-29,443.2,Home & Garden
6197,2023-01-14,124.82,Books
6198,2023-06-03,241.81,Books
6199,2023-09-12,444.42,Home & Garden
6200,2023-08-18,260.38,Electronics
6201,2023-07-28,210.65,Clothing
6202,2023-11-03,279.95,Groceries
6203,2023-10-30,418.41,Electronics
6204,2023-05-11,265.48,Home & Garden
6205,2023-06-11,308.59,Books
6206,2023-04-01,226.56,Home & Garden
6207,2023-06-19,291.36,Books
6208,2023-09-15,412.99,Books
6209,2023-12-06,296.52,Home & Garden
6210,2023-09-07,273.31,Home & Garden
6211,2023-04-10,261.96,Electronics
6212,2023-05-31,399.41,Books
6213,2023-08-06,152.68,Books
6214,2023-08-05,241.08,Groceries
6215,2023-12-31,188.42,Clothing
6216,2023-12-07,103.07,Clothing
6217,2023-09-03,329.12,Home & Garden
6218,2023-01-31,347.95,Groceries
6219,2023-05-21,93.73,Books
6220,2023-11-05,466.38,Home & Garden
6221,2023-09-05,316.09,Home & Garden
6222,2023-08-23,176.36,Books
6223,2023-02-26,59.24,Clothing
6224,2023-08-09,293.43,Books
6225,2023-08-31,199.7,Clothing
6226,2023-03-10,490.67,Books
6227,2023-03-11,484.92,Books
6228,2023-06-22,266.19,Books
6229,2023-12-08,358.31,Groceries
6230,2023-09-08,310.95,Clothing
6231,2023-04-24,95.95,Electronics
6232,2023-05-17,173.44,Groceries
6233,2023-09-06,128.77,Books
6234,2023-05-03,195.15,Home & Garden
6235,2023-10-16,171.09,Home & Garden
6236,2023-12-08,157.58,Electronics
6237,2023-07-05,389.57,Books
6238,2023-12-07,432.26,Groceries
6239,2023-12-04,255.7,Home & Garden
6240,2023-05-07,399.4,Groceries
6241,2023-05-26,97.05,Groceries
6242,2023-11-28,413.09,Books
6243,2023-06-13,328.79,Home & Garden
6244,2023-11-11,369.5,Electronics
6245,2023-03-27,130.05,Books
6246,2023-10-27,458.11,Electronics
6247,2023-12-21,231.87,Groceries
6248,2023-04-08,111.7,Electronics
6249,2023-06-05,394.21,Books
6250,2023-02-21,404.49,Electronics
6251,2023-03-01,275.08,Books
6252,2023-06-14,173.2,Home & Garden
6253,2023-06-26,89.3,Home & Garden
6254,2023-08-14,201.6,Groceries
6255,2023-08-26,317.88,Groceries
6256,2023-03-14,386.47,Electronics
6257,2023-08-24,449.87,Books
6258,2023-12-16,306.48,Electronics
6259,2023-06-25,97.8,Groceries
6260,2023-05-23,357.37,Groceries
6261,2023-06-09,62.52,Electronics
6262,2023-08-04,393.59,Books
6263,2023-11-16,262.6,Groceries
6264,2023-06-21,359.27,Home & Garden
6265,2023-01-22,426.62,Groceries
6266,2023-06-04,183.79,Books
6267,2023-08-17,299.18,Electronics
6268,2023-01-10,172.7,Groceries
6269,2023-11-20,370.77,Home & Garden
6270,2023-12-04,237.37,Electronics
6271,2023-09-15,187.65,Home & Garden
6272,2023-04-23,459.17,Clothing
6273,2023-10-14,107.95,Home & Garden
6274,2023-02-04,112.37,Clothing
6275,2023-01-11,267.1,Books
6276,2023-09-07,391.38,Clothing
6277,2023-05-15,85.3,Groceries
6278,2023-01-06,441.29,Books
6279,2023-10-26,69.2,Home & Garden
6280,2023-07-18,93.13,Clothing
6281,2023-04-16,263.77,Electronics
6282,2023-06-16,253.9,Books
6283,2023-01-06,179.04,Clothing
6284,2023-11-13,471.96,Groceries
6285,2023-06-08,311.62,Electronics
6286,2023-03-01,65.6,Electronics
6287,2023-01-09,383.7,Books
6288,2023-07-11,133.94,Electronics
6289,2023-07-29,387.16,Groceries
6290,2023-03-28,300.26,Electronics
6291,2023-05-12,53.35,Home & Garden
6292,2023-09-29,424.58,Home & Garden
6293,2023-04-13,279.73,Clothing
6294,2023-12-17,405.14,Electronics
6295,2023-01-07,250.45,Groceries
6296,2023-04-04,432.11,Clothing
6297,2023-01-23,433.5,Home & Garden
6298,2023-01-11,289.88,Clothing
6299,2023-06-06,361.61,Groceries
6300,2023-12-14,212.42,Home & Garden
6301,2023-03-25,422.87,Electronics
6302,2023-01-03,155.48,Home & Garden
6303,2023-11-24,473.69,Groceries
6304,2023-06-29,198.45,Clothing
6305,2023-10-03,364.77,Clothing
6306,2023-09-01,140.48,Books
6307,2023-04-05,87.93,Clothing
6308,2023-10-14,144.33,Groceries
6309,2023-05-07,499.38,Books
6310,2023-10-11,489.13,Electronics
6311,2023-09-29,63.88,Clothing
6312,2023-02-17,266.98,Home & Garden
6313,2023-01-24,346.39,Books
6314,2023-12-17,104.72,Groceries
6315,2023-05-17,217.9,Clothing
6316,2023-05-22,173.59,Home & Garden
6317,2023-10-22,282.55,Books
6318,2023-06-16,180.35,Home & Garden
6319,2023-09-16,245.77,Home & Garden
6320,2023-10-26,183.08,Groceries
6321,2023-02-21,57.05,Home & Garden
6322,2023-03-10,429.83,Clothing
6323,2023-10-22,436.4,Books
6324,2023-07-17,484.43,Electronics
6325,2023-03-01,380.04,Books
6326,2023-03-04,415.5,Groceries
6327,2023-04-25,78.25,Books
6328,2023-03-30,482.23,Clothing
6329,2023-04-19,187.62,Home & Garden
6330,2023-08-09,71.27,Groceries
6331,2023-08-02,316.04,Home & Garden
6332,2023-09-11,73.05,Clothing
6333,2023-06-22,135.98,Clothing
6334,2023-05-23,487.21,Groceries
6335,2023-08-31,319.5,Groceries
6336,2023-07-16,402.78,Groceries
6337,2023-12-28,56.37,Clothing
6338,2023-03-23,247.43,Clothing
6339,2023-07-27,239.91,Electronics
6340,2023-06-03,403.23,Home & Garden
6341,2023-06-14,156.16,Home & Garden
6342,2023-02-08,228.09,Groceries
6343,2023-07-07,70.41,Books
6344,2023-01-31,210.61,Clothing
6345,2023-12-21,119.68,Home & Garden
6346,2023-12-06,452.55,Books
6347,2023-02-01,459.87,Home & Garden
6348,2023-12-23,493.67,Books
6349,2023-08-22,193.82,Home & Garden
6350,2023-11-28,217.41,Books
6351,2023-01-08,372.67,Electronics
6352,2023-03-11,365.39,Electronics
6353,2023-11-30,292.04,Books
6354,2023-02-02,293.54,Electronics
6355,2023-02-02,149.56,Groceries
6356,2023-01-29,152.69,Electronics
6357,2023-01-13,253.1,Home & Garden
6358,2023-04-04,66.62,Groceries
6359,2023-03-16,261.35,Groceries
6360,2023-02-25,317.82,Groceries
6361,2023-11-26,254.61,Groceries
6362,2023-11-02,168.98,Electronics
6363,2023-01-20,372.04,Groceries
6364,2023-08-03,75.76,Home & Garden
6365,2023-01-31,407.56,Books
6366,2023-09-27,218.38,Home & Garden
6367,2023-10-15,197.66,Clothing
6368,2023-07-06,446.0,Groceries
6369,2023-09-10,358.02,Groceries
6370,2023-05-25,242.34,Books
6371,2023-10-02,337.3,Home & Garden
6372,2023-01-16,117.24,Clothing
6373,2023-06-10,427.07,Clothing
6374,2023-03-20,263.81,Home & Garden
6375,2023-11-26,427.86,Books
6376,2023-09-20,157.9,Groceries
6377,2023-09-01,185.17,Clothing
6378,2023-07-15,266.1,Electronics
6379,2023-03-12,441.73,Groceries
6380,2023-07-27,245.97,Clothing
6381,2023-08-10,406.81,Books
6382,2023-12-08,380.1,Books
6383,2023-06-29,233.2,Clothing
6384,2023-11-27,121.42,Books
6385,2023-07-06,141.04,Books
6386,2023-12-14,179.04,Electronics
6387,2023-01-27,496.42,Books
6388,2023-08-22,76.74,Books
6389,2023-03-10,237.45,Clothing
6390,2023-11-12,437.74,Electronics
6391,2023-06-26,186.82,Home & Garden
6392,2023-12-15,160.72,Groceries
6393,2023-11-14,458.09,Books
6394,2023-07-08,453.8,Electronics
6395,2023-04-02,87.38,Books
6396,2023-06-10,109.56,Electronics
6397,2023-06-23,494.23,Electronics
6398,2023-04-24,279.28,Groceries
6399,2023-11-21,65.96,Clothing
6400,2023-12-12,213.75,Groceries
6401,2023-09-26,343.11,Books
6402,2023-06-22,117.03,Home & Garden
6403,2023-12-28,53.5,Books
6404,2023-11-12,218.21,Clothing
6405,2023-11-05,207.27,Home & Garden
6406,2023-06-28,492.31,Electronics
6407,2023-05-01,442.59,Books
6408,2023-08-18,378.67,Home & Garden
6409,2023-04-27,452.83,Home & Garden
6410,2023-07-02,397.0,Clothing
6411,2023-12-06,390.26,Groceries
6412,2023-12-11,252.5,Home & Garden
6413,2023-06-25,118.81,Clothing
6414,2023-03-29,279.91,Clothing
6415,2023-03-04,429.99,Books
6416,2023-09-24,469.21,Books
6417,2023-04-05,102.47,Groceries
6418,2023-04-07,167.37,Electronics
6419,2023-12-27,406.33,Books
6420,2023-02-24,353.36,Clothing
6421,2023-12-17,227.13,Groceries
6422,2023-05-15,371.16,Clothing
6423,2023-01-06,144.16,Groceries
6424,2023-07-03,80.12,Groceries
6425,2023-08-12,202.95,Electronics
6426,2023-02-17,456.7,Electronics
6427,2023-12-12,413.55,Home & Garden
